library,name,tags
lucide,plane-takeoff,departure|plane|trip|airplane|takeoff
lucide,play,music|audio|video|start|run
lucide,plug,electricity|energy|electronics|socket|outlet|power|voltage|current|charger
lucide,plug-2,electricity|energy|socket|outlet
lucide,plug-zap,electricity|energy|electronics|charge|charging|battery|connect
lucide,plus,add|new|increase|increment|positive|calculate|toolbar|crosshair|aim|target|scope|sight|reticule|maximum|upgrade|extra|+
lucide,pocket-knife,swiss army knife|penknife|multi-tool|multitask|blade|cutter|gadget|corkscrew
lucide,podcast,audio|music|mic|talk|voice|subscribe|subscription|stream
lucide,pointer,mouse
lucide,pointer-off,mouse
lucide,popcorn,cinema|movies|films|salted|sweet|sugar|candy|snack
lucide,popsicle,ice lolly|ice cream|sweet|food
lucide,pound-sterling,currency|money|payment
lucide,power,on|off|device|switch|toggle|binary|boolean|reboot|restart|button|keyboard|troubleshoot
lucide,power-off,on|off|device|switch
lucide,presentation,screen|whiteboard|marker pens|markers|blackboard|chalk|easel|school|learning|lesson|office|meeting|project|planning
lucide,printer,fax|office|device
lucide,printer-check,fax|office|device|success|printed
lucide,printer-x,fax|office|device|cross|cancel|remove|error
lucide,projector,cinema|film|movie|home video|presentation|slideshow|office|meeting|project|planning
lucide,proportions,screens|sizes|rotate|rotation|adjust|aspect ratio|16:9|widescreen|4:3|resolution|responsive|mobile|desktop|dimensions|monitor|orientation|portrait|landscape
lucide,puzzle,component|module|part|piece
lucide,pyramid,prism|triangle|triangular|hierarchy|structure|geometry|ancient|egyptian|landmark|tourism
lucide,qr-code,barcode|scan|link|url|information|digital
lucide,quote,quotation
lucide,rabbit,animal|rodent|pet|pest|bunny|hare|fast|speed|hop
lucide,radar,scan|sonar|detect|find|locate
lucide,radiation,radioactive|nuclear|fallout|waste|atomic|physics|particle|element|molecule
lucide,radical,calculate|formula|math|operator|root|square|symbol
lucide,radio,signal|broadcast|connectivity|live|frequency
lucide,radio-off,signal|broadcast|connectivity|live|frequency
lucide,radio-receiver,device|music|connect
lucide,radio-tower,signal|broadcast|connectivity|live|frequency
lucide,radius,shape|circle|geometry|trigonometry|radii|calculate|measure|size
lucide,rainbow,colors|colours|spectrum|light|prism|arc|clear|sunshine
lucide,rat,mouse|mice|gerbil|rodent|pet|pest|plague|disease
lucide,ratio,screens|sizes|rotate|rotation|adjust|aspect ratio|proportions|16:9|widescreen|4:3|resolution|responsive|mobile|desktop|dimensions|monitor|orientation|portrait|landscape
lucide,receipt,bill|voucher|slip|check|counterfoil|currency|dollar|usd|$
lucide,receipt-cent,bill|voucher|slip|check|counterfoil|currency|cents|dollar|usd|$|¢
lucide,receipt-euro,bill|voucher|slip|check|counterfoil|currency|€
lucide,receipt-indian-rupee,bill|voucher|slip|check|counterfoil|currency|inr|₹
lucide,receipt-japanese-yen,bill|voucher|slip|check|counterfoil|currency|jpy|¥
lucide,receipt-pound-sterling,bill|voucher|slip|check|counterfoil|british|currency|gbp|£
lucide,receipt-russian-ruble,bill|voucher|slip|check|counterfoil|currency|rub|₽
lucide,receipt-swiss-franc,bill|voucher|slip|check|counterfoil|currency|chf|₣
lucide,receipt-text,bill|voucher|slip|check|counterfoil|details|small print|terms|conditions|contract
lucide,receipt-turkish-lira,bill|voucher|slip|check|counterfoil|currency|try|₺
lucide,rectangle-circle,compose|keyboard|key|button
lucide,rectangle-ellipsis,login|password|authenticate|2fa|field|fill|ellipsis|et cetera|etc|loader|loading|progress|pending|throbber|menu|options|operator|code|spread|rest|more|further|extra|overflow|dots|…|...
lucide,rectangle-goggles,vr|virtual|augmented|reality|headset|goggles
lucide,rectangle-horizontal,rectangle|aspect ratio|16:9|horizontal|shape
lucide,rectangle-vertical,rectangle|aspect ratio|9:16|vertical|shape
lucide,recycle,sustainability|salvage|arrows
lucide,redo,undo|rerun|history
lucide,redo-2,undo|rerun|history
lucide,redo-dot,redo|history|step|over|forward
lucide,refresh-ccw,arrows|rotate|reload|rerun|synchronise|synchronize|circular|cycle
lucide,refresh-ccw-dot,arrows|rotate|reload|synchronise|synchronize|circular|cycle|issue|code|coding|version control
lucide,refresh-cw,rotate|reload|rerun|synchronise|synchronize|arrows|circular|cycle
lucide,refresh-cw-off,rotate|reload|rerun|synchronise|synchronize|arrows|circular|cycle|cancel|no|stop|error|disconnect|ignore
lucide,refrigerator,frigerator|fridge|freezer|cooler|icebox|chiller|cold storage
lucide,regex,search|text|code
lucide,remove-formatting,text|font|typography|format|x|remove|delete|times|clear
lucide,repeat,loop|arrows
lucide,repeat-1,replay
lucide,repeat-2,arrows|retweet|repost|share|repeat|loop
lucide,repeat-off,loop|arrows|recurring|again
lucide,replace,search|substitute|swap|change
lucide,replace-all,search|substitute|swap|change
lucide,reply,email
lucide,reply-all,email
lucide,rewind,music
lucide,ribbon,awareness|strip|band|tape|strap|cordon
lucide,road,road|street|highway|route|path|transport|traffic|drive|map
lucide,rocket,release|boost|launch|space|version
lucide,rocking-chair,chair|furniture|seat|comfort|relax
lucide,roller-coaster,attraction|entertainment|amusement park|theme park|funfair
lucide,rose,roses|thorns|petals|plant|stem|leaves|spring|bloom|blossom|gardening|botanical|flora|florist|bouquet|bunch|gift|date|romance|romantic|valentines day|special occasion
lucide,rotate-3d,gizmo|transform|orientation|orbit|axis
lucide,rotate-ccw,arrow|left|counter-clockwise|restart|reload|rerun|refresh|backup|undo|replay|redo|retry|rewind|reverse
lucide,rotate-ccw-key,password|key|refresh|change
lucide,rotate-ccw-square,left|counter-clockwise|rotate|image|90|45|degrees|°
lucide,rotate-cw,arrow|right|clockwise|refresh|reload|rerun|redo
lucide,rotate-cw-square,right|clockwise|rotate|image|90|45|degrees|°
lucide,route,path|journey|planner|points|stops|stations
lucide,route-off,path|journey|planner|points|stops|stations|reset|clear|cancelled|closed|blocked
lucide,router,computer|server|cloud
lucide,rows-2,lines|list|queue|preview|panel|paragraphs|parallel|series|split|vertical|horizontal|half|center|middle|even|drawer
lucide,rows-3,lines|list|queue|preview|paragraphs|parallel|series|split|vertical|horizontal|half|center|middle|even|drawers
lucide,rows-4,lines|list|queue|preview|paragraphs|parallel|series|split|vertical|horizontal|half|center|middle|even|drawers|grill
lucide,rss,feed|subscribe|news|updates|notifications|content|blog|articles|broadcast|syndication|reader|channels|posts|publishing|digest|alert|following|inbox|newsletter|weblog|podcast
lucide,ruler,measurements|centimeters|cm|millimeters|mm|metre|foot|feet|inches|units|size|length|width|height|dimensions|depth|breadth|extent|stationery
lucide,ruler-dimension-line,measurements|centimeters|cm|millimeters|mm|metre|foot|feet|inches|units|size|length|width|height|dimensions|depth|breadth|extent|stationery
lucide,russian-ruble,currency|money|payment
lucide,sailboat,ship|boat|harbor|harbour|dock
lucide,salad,food|vegetarian|dish|restaurant|course|meal|side|vegetables|health
lucide,sandwich,food|snack|dish|restaurant|lunch|meal
lucide,satellite,space station|orbit|transmitter
lucide,satellite-dish,antenna|receiver|dish aerial|saucer
lucide,saudi-riyal,currency|money|payment
lucide,save,floppy disk
lucide,save-all,floppy disks|copy
lucide,save-off,floppy disk|unsalvageable
lucide,scale,balance|legal|license|right|rule|law|justice|weight|measure|compare|judge|fair|ethics|decision
lucide,scale-3d,gizmo|transform|size|axis
lucide,scaling,scale|resize|design
lucide,scan,qr-code|barcode|checkout|augmented reality|ar|target|surveillance|camera|lens|focus|frame|select|box|boundary|bounds|area|square|dashed
lucide,scan-barcode,checkout|till|cart|transaction|purchase|buy|product|packaging|retail|consumer
lucide,scan-eye,preview|zoom|expand|fullscreen|gallery|image|camera|watch|surveillance|retina|focus|lens|biometric|identification|authentication|access|login
lucide,scan-face,face|biometric|identification|authentication|2fa|access|login|dashed
lucide,scan-heart,health|heart rate|pulse|monitoring|healthiness|screening|dashed
lucide,scan-line,checkout|till|cart|transaction|purchase|buy|product|packaging|retail|consumer|qr-code|dashed
lucide,scan-qr-code,barcode|scan|qrcode|url|information|digital|scanner
lucide,scan-search,preview|zoom|expand|fullscreen|gallery|image|focus|lens
lucide,scan-text,recognition|read|translate|copy|lines
lucide,school,building|education|childhood|university|learning|campus|scholar|student|lecture|degree|course|academia|study|knowledge|classroom|research|diploma|graduation|professor|tutorial|homework|assignment|exam
lucide,scissors,cut|snip|chop|stationery|crafts
lucide,scissors-line-dashed,cut here|along|snip|chop|stationery|crafts|instructions|diagram
lucide,scooter,vehicle|drive|trip|journey|transport|electric|ride|urban|commute|speed
lucide,screen-share,host|desktop|monitor
lucide,screen-share-off,desktop|disconnect|monitor
lucide,scroll,paper|log|scripture|document|notes|parchment|list|long|script|story|code|coding
lucide,scroll-text,paper|log|scripture|document|notes|parchment|list|long|script|story|code|coding
lucide,search,find|scan|magnifier|magnifying glass|lens
lucide,search-alert,find|scan|magnifier|magnifying glass|stop|warning|alert|error|anomaly|lens
lucide,search-check,find|scan|magnifier|magnifying glass|found|correct|complete|tick|lens
lucide,search-code,find|scan|magnifier|magnifying glass|grep|chevrons|<>|lens
lucide,search-slash,find|scan|magnifier|magnifying glass|stop|clear|cancel|abort|/|lens
lucide,search-x,find|scan|magnifier|magnifying glass|stop|clear|cancel|abort|lens
lucide,section,mark|typography|punctuation|legal|type|text|prose|symbol
lucide,send,email|message|mail|paper airplane|paper aeroplane|submit
lucide,send-horizontal,email|message|mail|paper airplane|paper aeroplane|submit
lucide,send-to-back,bring|send|move|under|back|backwards|overlap|layer|order
lucide,separator-horizontal,move|split
lucide,separator-vertical,move|split
lucide,server,cloud|storage
lucide,server-cog,cloud|storage|computing|cog|gear
lucide,server-crash,cloud|storage|problem|error
lucide,server-off,cloud|storage
lucide,settings,cog|edit|gear|preferences
lucide,settings-2,cog|edit|gear|preferences|slider
lucide,shapes,triangle|equilateral|square|circle|classification|different|collection|toy|blocks|learning
lucide,share,network|connections
lucide,share-2,network|connections
lucide,sheet,spreadsheets|table|excel
lucide,shell,beach|sand|holiday|sealife|fossil|ammonite|biology|ocean|terminal|command line|session|bash|zsh|roll|wrap|chewing gum|bubble gum|sweet|sugar|hosepipe|carpet|string|spiral|spinner|hypnotise|hypnosis
lucide,shelving-unit,ledge|rack|storage|inventory|furniture|sill|shelves|shelf|organize|display|store|arrange|unit|cabinet|fixture|retail|warehouse
lucide,shield,cybersecurity|secure|safety|protection|guardian|armored|armoured|defense|defence|defender|block|threat|prevention|antivirus|vigilance|vigilant|detection|scan|find|strength|strong|tough|invincible|invincibility|invulnerable|undamaged|audit|admin|verification|crest|bravery|knight|foot soldier|infantry|trooper|pawn|battle|war|military|army|cadet|scout
lucide,shield-alert,unshielded|cybersecurity|insecure|unsecured|safety|unsafe|protection|unprotected|guardian|unguarded|unarmored|unarmoured|defenseless|defenceless|undefended|defender|blocked|stopped|intercepted|interception|saved|thwarted|threat|prevention|unprevented|antivirus|vigilance|vigilant|detection|detected|scanned|found|exploit|vulnerability|vulnerable|weakness|infection|infected|comprimised|data leak|audited|admin|verification|unverified|uncertified|warning|emergency|attention|urgent|alarm|crest|bravery|strength|tough|attacked|damaged|injured|hit|expired|disabled|inactive|error|exclamation mark|!
lucide,shield-ban,unshielded|cybersecurity|insecure|unsecured|safety|unsafe|protection|unprotected|guardian|unguarded|unarmored|unarmoured|defenseless|defenceless|undefended|defender|blocked|stopped|intercepted|interception|saved|thwarted|threat|prevention|unprevented|antivirus|vigilance|vigilant|detection|detected|scanned|found|exploit|vulnerability|vulnerable|weakness|infection|infected|comprimised|data leak|audited|admin|verification|unverified|uncertified|cancel|error|crest|bravery|attacked|damaged|injured|hit|expired|eliminated|disabled|inactive|/
lucide,shield-check,cybersecurity|secured|safety|protection|protected|guardian|guarded|armored|armoured|defense|defence|defended|blocked|threat|prevention|prevented|antivirus|vigilance|vigilant|active|activated|enabled|detection|scanned|found|strength|strong|tough|invincible|invincibility|invulnerable|undamaged|audited|admin|verification|verified|certification|certified|tested|passed|qualified|cleared|cleaned|disinfected|uninfected|task|completed|todo|done|ticked|checked|crest|bravery
lucide,shield-cog,cybersecurity|secure|safety|protection|guardian|armored|armoured|defense|defence|defender|block|threat|prevention|antivirus|vigilance|vigilant|detection|scan|find|strength|strong|tough|invincible|invincibility|invulnerable|undamaged|audit|admin|verification|crest|bravery|knight|foot soldier|infantry|trooper|pawn|battle|war|military|army|cadet|scout
lucide,shield-cog-corner,cybersecurity|secure|safety|protection|guardian|armored|armoured|defense|defence|defender|block|threat|prevention|antivirus|vigilance|vigilant|detection|scan|find|strength|strong|tough|invincible|invincibility|invulnerable|undamaged|audit|admin|verification|crest|shieldcog|bravery|knight|foot soldier|infantry|trooper|pawn|battle|war|military|army|cadet|scout
lucide,shield-ellipsis,cybersecurity|securing|protecting|guarding|armoring|armouring|defending|blocking|preventing|antivirus|detecting|scanning|finding|auditing|admin|verifying|crest|upgrading|loader|loading|throbber|progress|dots|more|etc|...|…
lucide,shield-half,cybersecurity|secure|safety|protection|guardian|armored|armoured|defense|defence|defender|block|threat|prevention|antivirus|vigilance|vigilant|detection|scan|strength|strong|tough|invincible|invincibility|invulnerable|undamaged|audit|admin|verification|crest|logo|sigil|flag|team|faction|fraternity|university|college|academy|school|education|uniform|bravery|knight|foot soldier|infantry|trooper|pawn|battle|war|military|ranking|army|cadet|scout
lucide,shield-minus,unshield|cybersecurity|unsecure|unguard|unblock|antivirus|clean|clear|disinfect|patch|fix|stop|cancel|remove|relax|admin|crest|bravery|weakened|damaged|hit|unarm|disable|deactivate|decommission|downgraded|minimum|-
lucide,shield-off,unshielded|cybersecurity|insecure|unsecured|safety|unsafe|protection|unprotected|guardian|unguarded|unarmored|unarmoured|defenseless|defenceless|undefended|defender|interception|threat|prevention|unprevented|antivirus|detection|undetected|exploit|vulnerability|vulnerable|weakness|infected|infection|comprimised|data leak|unaudited|admin|verification|unverified|inactive|cancelled|error|crest|bravery|damaged|injured|hit|expired|eliminated
lucide,shield-plus,cybersecurity|secure|safety|protection|guardian|armored|armoured|defense|defence|defender|block|threat|prevention|antivirus|vigilance|vigilant|detection|scan|strength|strong|tough|invincible|invincibility|invulnerable|undamaged|extra|added|professional|enterprise|full|maximum|upgraded|ultra|activate|enable|audit|admin|verification|crest|medic|+
lucide,shield-question-mark,unshielded|cybersecurity|insecure|unsecured|safety|unsafe|protection|unprotected|guardian|unguarded|unarmored|unarmoured|defenseless|defenceless|undefended|defender|threat|prevention|unprevented|antivirus|vigilance|vigilant|detection|undetected|scan|find|exploit|vulnerability|vulnerable|weakness|infection|comprimised|data leak|audit|admin|verification|unverified|uncertified|uncertain|unknown|inactive|crest|question mark|?
lucide,shield-user,shield|user|admin|protection|protected|safety|guard
lucide,shield-x,unshielded|cybersecurity|insecure|unsecured|safety|unsafe|protection|unprotected|guardian|unguarded|unarmored|unarmoured|defenseless|defenceless|undefended|defender|blocked|stopped|intercepted|interception|saved|thwarted|threat|prevention|prevented|antivirus|vigilance|vigilant|detection|detected|scanned|found|exploit|vulnerability|vulnerable|weakness|infection|infected|comprimised|data leak|audited|admin|verification|unverified|inactive|cancel|error|wrong|false|crest|bravery|attacked|damaged|injured|hit|dead|deceased|expired|eliminated|exterminated
lucide,ship,boat|knots|nautical mile|maritime|sailing|yacht|cruise|ocean liner|tanker|vessel|navy|trip|releases
lucide,ship-wheel,steering|rudder|boat|knots|nautical mile|maritime|sailing|yacht|cruise|ocean liner|tanker|vessel|navy|trip
lucide,shirt,t-shirt|shopping|store|clothing|clothes
lucide,shopping-bag,ecommerce|cart|purchase|store
lucide,shopping-basket,cart|e-commerce|store|purchase|products|items|ingredients
lucide,shopping-cart,trolley|cart|basket|e-commerce|store|purchase|products|items|ingredients
lucide,shovel,dig|spade|treasure
lucide,shower-head,shower|bath|bathroom|amenities|services
lucide,shredder,file|paper|tear|cut|delete|destroy|remove|erase|document|destruction|secure|security|confidential|data|trash|dispose|disposal|information|waste|permanent
lucide,shrimp,seafood|shellfish|crustacean|prawn|scallop|whelk|arthropod|littleneck|quahog|cherrystone
lucide,shrink,scale|fullscreen
lucide,shrub,forest|undergrowth|park|nature
lucide,shuffle,music|random|reorder
lucide,sigma,sum|calculate|formula|math|enumeration|enumerate
lucide,signal,connection|wireless|gsm|phone|2g|3g|4g|5g
lucide,signal-high,connection|wireless|gsm|phone|2g|3g|4g|5g
lucide,signal-low,connection|wireless|gsm|phone|2g|3g|4g|5g
lucide,signal-medium,connection|wireless|gsm|phone|2g|3g|4g|5g
lucide,signal-zero,connection|wireless|gsm|phone|2g|3g|4g|5g|lost
lucide,signature,text|format|input|contract|autograph|handwriting|sign|cursive|ink|scribble|authorize|personal|agreement|legal|document|identity|authentic|approval|verification|unique
lucide,signpost,navigation|direction|arrow|wayfinding|guide|location|pointer|route|indicator|marker|bidirectional|left|right|east|west
lucide,signpost-big,bidirectional|left|right|east|west
lucide,siren,police|ambulance|emergency|security|alert|alarm|light
lucide,skip-back,arrow|previous|music
lucide,skip-forward,arrow|skip|next|music
lucide,skull,death|danger|bone
lucide,slash,divide|division|or|/
lucide,slice,cutter|scalpel|knife
lucide,sliders-horizontal,settings|filters|controls
lucide,sliders-vertical,settings|controls
lucide,smartphone,phone|cellphone|device|screen
lucide,smartphone-charging,phone|cellphone|device|power|screen
lucide,smartphone-nfc,contactless|payment|near-field communication|screen
lucide,smile,emoji|face|happy|good|emotion
lucide,smile-plus,emoji|face|happy|good|emotion|react|reaction|add
lucide,snail,animal|insect|slow|speed|delicacy|spiral
lucide,snowflake,cold|weather|freeze|snow|winter
lucide,soap-dispenser-droplet,wash|bath|water|liquid|fluid|wet|moisture|damp|bead|globule
lucide,sofa,armchair|furniture|leisure|lounge|loveseat|couch
lucide,solar-panel,solar panel|solar|panel|sun|energy|electricity|light
lucide,soup,food|dish|restaurant|course|meal|bowl|starter
lucide,space,text|selection|letters|characters|font|typography
lucide,spade,shape|suit|playing|cards
lucide,sparkle,star|effect|filter|night|magic|shiny|glitter|twinkle|celebration
lucide,sparkles,stars|effect|filter|night|magic
lucide,speaker,sound|audio|music|tweeter|subwoofer|bass|production|producer|dj
lucide,speech,disability|disabled|dda|human|accessibility|people|sound
lucide,spell-check,spelling|error|mistake|oversight|typo|correction|code|linter|a
lucide,spell-check-2,spelling|error|mistake|oversight|typo|correction|code|linter|a
lucide,spline,path|pen|tool|shape|curve|draw
lucide,spline-pointer,path|tool|curve|node|click|pointer|target|vector
lucide,split,break|disband|divide|separate|branch|disunite
lucide,spool,bobbin|spindle|yarn|thread|string|sewing|needlework
lucide,sport-shoe,footwear|sports|running|athletic|shoe|sneaker|training|exercise|fitness
lucide,spotlight,winner|soapbox|stage|entertainment|drama|podium|actor|actress|singer|light|beam|play|theatre|show|focus|concert|performance|lens|leaderboard|followspot|best|highlight
lucide,spray-can,paint|color|graffiti|decoration|aerosol|deodorant|shaving foam|air freshener
lucide,sprout,eco|green|growth|leaf|nature|plant|seed|spring|sustainability
lucide,square,stop|playback|music|audio|video|rectangle|aspect ratio|1:1|shape
lucide,square-activity,pulse|action|motion|movement|exercise|fitness|healthcare|heart rate monitor|vital signs|vitals|emergency room|er|intensive care|hospital|defibrillator|earthquake|siesmic|magnitude|richter scale|aftershock|tremor|shockwave|audio|waveform|synthesizer|synthesiser|music
lucide,square-arrow-down,backwards|reverse|direction|south|sign|keyboard|button
lucide,square-arrow-down-left,direction|south-west|diagonal|sign|turn|keyboard|button
lucide,square-arrow-down-right,direction|south-east|diagonal|sign|turn|keyboard|button
lucide,square-arrow-left,previous|back|direction|west|sign|keyboard|button|<-
lucide,square-arrow-out-down-left,outwards|direction|south-west|diagonal
lucide,square-arrow-out-down-right,outwards|direction|south-east|diagonal
lucide,square-arrow-out-up-left,outwards|direction|north-west|diagonal
lucide,square-arrow-out-up-right,outwards|direction|north-east|diagonal|share|open|external|link
lucide,square-arrow-right,next|forward|direction|west|sign|keyboard|button|->
lucide,square-arrow-right-enter,left|in|inside|input|insert|source|import|place|->
lucide,square-arrow-right-exit,out|outside|output|export|->
lucide,square-arrow-up,forward|direction|north|sign|keyboard|button
lucide,square-arrow-up-left,direction|north-west|diagonal|sign|keyboard|button
lucide,square-arrow-up-right,direction|north-east|diagonal|sign|keyboard|button|share
lucide,square-asterisk,password|secret|access|key|multiply|multiplication|glob pattern|wildcard|*
lucide,square-bottom-dashed-scissors,cut|snippet|chop|stationery|crafts
lucide,square-centerline-dashed-horizontal,reflect|mirror|alignment|dashed
lucide,square-centerline-dashed-vertical,reflect|mirror|alignment|dashed
lucide,square-chart-gantt,projects|manage|overview|roadmap|plan|intentions|timeline|deadline|date|event|range|period|productivity|work|agile|code|coding|toolbar|button
lucide,square-check,done|todo|tick|complete|task
lucide,square-check-big,done|todo|tick|complete|task
lucide,square-chevron-down,back|menu|panel
lucide,square-chevron-left,back|previous|less than|fewer|menu|panel|button|keyboard|<
lucide,square-chevron-right,forward|next|more than|greater|menu|panel|code|coding|command line|terminal|prompt|shell|console|>
lucide,square-chevron-up,caret|keyboard|button|mac|control|ctrl|superscript|exponential|power|ahead|menu|panel|^
lucide,square-code,gist|source|programming|html|xml|coding
lucide,square-dashed,selection|square|rectangular|marquee|tool|dashed|box
lucide,square-dashed-bottom,rectangle|aspect ratio|1:1|shape|snippet|code|coding
lucide,square-dashed-bottom-code,rectangle|aspect ratio|1:1|shape|snippet|code|coding
lucide,square-dashed-kanban,projects|manage|overview|board|tickets|issues|roadmap|plan|intentions|productivity|work|agile|draft|template|boilerplate|code|coding
lucide,square-dashed-mouse-pointer,inspector|element|mouse|click|pointer|box|browser|selector|target|dom|node
lucide,square-dashed-text,find|search|selection|dashed
lucide,square-dashed-top-solid,square|border|width|layout|style|design|rectangular|marquee|dashed|box|rectangle|aspect ratio|1:1
lucide,square-divide,calculate|math|÷|/
lucide,square-dot,git|diff|modified|.
lucide,square-equal,calculate|=
lucide,square-function,programming|code|automation|math
lucide,square-kanban,projects|manage|overview|board|tickets|issues|roadmap|plan|intentions|productivity|work|agile|code|coding|toolbar|button
lucide,square-library,books|reading|written|authors|stories|fiction|novels|information|knowledge|education|high school|university|college|academy|learning|study|research|collection|vinyl|records|albums|music|package
lucide,square-m,metro|subway|underground|track|line
lucide,square-menu,bars|navigation|hamburger|options|menu bar|panel
lucide,square-minus,subtract|remove|decrease|reduce|calculator|button|keyboard|line|divider|separator|horizontal rule|hr|html|markup|markdown|---|toolbar|operator|code|coding|minimum|downgrade
lucide,square-mouse-pointer,inspector|element|mouse|click|pointer|box|browser|selector|target|dom|node
lucide,square-parking,parking lot|car park
lucide,square-parking-off,parking lot|car park|no parking
lucide,square-pause,music|audio|stop
lucide,square-pen,pencil|edit|change|create|draw|sketch|draft|writer|writing|biro|ink|marker|felt tip|stationery|artist
lucide,square-percent,verified|unverified|sale|discount|offer|marketing|sticker|price tag
lucide,square-pi,constant|code|coding|programming|symbol|trigonometry|geometry|formula
lucide,square-pilcrow,paragraph|mark|paraph|blind|typography|type|text|prose|symbol
lucide,square-play,music|audio|video|start|run
lucide,square-plus,add|new|increase|increment|positive|calculate|calculator|button|keyboard|toolbar|maximum|upgrade|extra|operator|join|concatenate|code|coding|+
lucide,square-power,on|off|device|switch|toggle|binary|boolean|reboot|restart|button|keyboard|troubleshoot
lucide,square-radical,calculate|formula|math|operator|root|square|symbol
lucide,square-round-corner,border|radius|style|design|corner|layout|round|rounded
lucide,square-scissors,cut|snippet|chop|stationery|crafts|toolbar|button
lucide,square-sigma,sum|calculate|formula|math|enumeration|enumerate
lucide,square-slash,git|diff|ignored|divide|division|shortcut|or|/
lucide,square-split-horizontal,split|divide
lucide,square-split-vertical,split|divide
lucide,square-square,float|center|rectangle
lucide,square-stack,versions|clone|copy|duplicate|multiple|revisions|version control|backup|history
lucide,square-star,badge|medal|honour|decoration|order|pin|laurel|trophy|medallion|insignia|bronze|silver|gold
lucide,square-stop,media|music
lucide,square-terminal,code|command line|prompt|shell
lucide,square-user,person|account|contact
lucide,square-user-round,person|account|contact
lucide,square-x,cancel|close|delete|remove|times|clear|math|multiply|multiplication
lucide,squares-exclude,square|pathfinder|path|exclude|invert|xor|shape|vector
lucide,squares-intersect,square|pathfinder|path|intersect|shape|include|vector
lucide,squares-subtract,square|pathfinder|path|minus|subtract|subtraction|shape|front|vector
lucide,squares-unite,square|pathfinder|path|unite|union|shape|merge|vector
lucide,squircle,shape
lucide,squircle-dashed,shape|pending|progress|issue|draft|code|coding|version control
lucide,squirrel,animal|rodent|pet|pest|nuts|retrieve|updates|storage|stash
lucide,stamp,mark|print|clone|loyalty|library
lucide,star,bookmark|favorite|like|review|rating
lucide,star-half,bookmark|favorite|like|review|rating
lucide,star-off,dislike|unlike|remove|unrate
lucide,step-back,arrow|previous|music|left|reverse
lucide,step-forward,arrow|next|music|right|continue
lucide,stethoscope,phonendoscope|medical|heart|lungs|sound
lucide,sticker,reaction|emotion|smile|happy|feedback
lucide,sticky-note,post-it|comment|annotation|reaction|memo|reminder|todo|task|idea|brainstorm|document|page|paper|sheet|stationary|office
lucide,sticky-note-check,post-it|comment|annotation|reaction|memo|reminder|todo|task|idea|brainstorm|document|page|paper|sheet|stationary|office|done|complete|success|check|verified
lucide,sticky-note-minus,post-it|comment|annotation|reaction|memo|reminder|todo|task|idea|brainstorm|document|page|paper|sheet|stationary|office|remove|delete|minus
lucide,sticky-note-off,post-it|comment|annotation|reaction|memo|reminder|todo|task|idea|brainstorm|document|page|paper|sheet|stationary|office|disabled|hidden|mute|inactive
lucide,sticky-note-plus,post-it|comment|annotation|reaction|memo|reminder|todo|task|idea|brainstorm|document|page|paper|sheet|stationary|office|add|create|new|plus
lucide,sticky-note-x,post-it|comment|annotation|reaction|memo|reminder|todo|task|idea|brainstorm|document|page|paper|sheet|stationary|office|close|cancel|delete|remove
lucide,sticky-notes,post-it|annotation|memo|reminder|todo|tasks|ideas|brainstorm|documents|notes|multiple|collection|group|stack|clone|duplicate|copy
lucide,stone,mineral|geology|nature|solid|pebble|crystal|ore|hard|coal|stone|rock|boulder
lucide,store,shop|supermarket|stand|boutique|building
lucide,stretch-horizontal,items|flex|justify|distribute
lucide,stretch-vertical,items|flex|justify|distribute
lucide,strikethrough,cross out|delete|remove|format
lucide,subscript,text
lucide,sun,brightness|weather|light|summer
lucide,sun-dim,brightness|dim|low|brightness low
lucide,sun-medium,brightness|medium
lucide,sun-moon,dark|light|moon|sun|brightness|theme|auto theme|system theme|appearance
lucide,sun-snow,weather|air conditioning|temperature|hot|cold|seasons
lucide,sunrise,weather|time|morning|day
lucide,sunset,weather|time|evening|night
lucide,superscript,text|exponent
lucide,swatch-book,colors|colours|swatches|pantone|shades|tint|hue|saturation|brightness|theme|scheme|palette|samples|textile|carpet
lucide,swiss-franc,currency|money|payment
lucide,switch-camera,photo|selfie|front|back
lucide,sword,battle|challenge|game|war|weapon
lucide,swords,battle|challenge|game|war|weapon
lucide,syringe,medicine|medical|needle|pump|plunger|nozzle|blood
lucide,table,spreadsheet|grid
lucide,table-2,spreadsheet|grid
lucide,table-cells-merge,spreadsheet|grid|row
lucide,table-cells-split,spreadsheet|grid|row
lucide,table-columns-split,spreadsheet|grid|cut|break|divide|separate|segment
lucide,table-of-contents,toc|outline|navigation|document structure|index|overview|sections|chapters|content|documentation|manual|knowledge base|faq
lucide,table-properties,property list|plist|spreadsheet|grid|dictionary|object|hash
lucide,table-rows-split,spreadsheet|grid|cut|break|divide|separate|segment
lucide,tablet,device
lucide,tablet-smartphone,responsive|screens|browser|testing|mobile
lucide,tablets,medicine|medication|drug|prescription|pills|pharmacy
lucide,tag,label|badge|ticket|mark
lucide,tags,labels|badges|tickets|marks|copy|multiple
lucide,tally-1,count|score|enumerate|days|one|1|first|bar|prison|cell|sentence
lucide,tally-2,count|score|enumerate|days|two|2|second|double|bars|prison|cell|sentence
lucide,tally-3,count|score|enumerate|days|three|3|third|triple|bars|prison|cell|sentence
